size_bytes,duration_seconds,file_extension,filepath_anonymized,size_mb,duration_min
10433305,260.7651247165533,mp3,Sonica/audio/rehearsal archive/20200314/Descent_into_Blue_20200314_v2.mp3,9.94997501373291,4.346085411942555
12523101,313.0163265306122,mp3,Sonica/audio/rehearsal archive/20200314/Descent_into_Blue_20200314_v3.mp3,11.942959785461426,5.2169387755102035
13334986,333.32244897959185,mp3,Sonica/audio/rehearsal archive/20200314/devil_in_disguise_202003014_v1.mp3,12.717233657836914,5.5553741496598645
8925517,223.0761224489796,mp3,Sonica/audio/rehearsal archive/20200314/Easy_highs_20200314_v1.mp3,8.512036323547363,3.71793537414966
9584848,239.5522222222222,mp3,Sonica/audio/rehearsal archive/20200314/Easy_highs_20200314_v2.mp3,9.140823364257812,3.992537037037037
9294366,232.29721088435375,mp3,Sonica/audio/rehearsal archive/20200314/Easy_highs_20200314_v3.mp3,8.863798141479492,3.8716201814058957
9760391,243.95755102040818,mp3,Sonica/audio/rehearsal archive/20200314/Easy_highs_20200314_v4.mp3,9.308234214782715,4.06595918367347
10488684,262.1648979591837,mp3,Sonica/audio/rehearsal archive/20200314/Insane_20200314_v1.mp3,10.002788543701172,4.369414965986395
10722742,268.0031746031746,mp3,Sonica/audio/rehearsal archive/20200314/Insane_20200314_v2.mp3,10.226003646850586,4.466719576719577
10856488,271.3479365079365,mp3,Sonica/audio/rehearsal archive/20200314/Insane_20200314_v3.mp3,10.353553771972656,4.522465608465608
12472946,311.77122448979594,mp3,Sonica/audio/rehearsal archive/20200314/Insane_20200314_v4.mp3,11.89512825012207,5.196187074829933
11740472,293.45428571428573,mp3,Sonica/audio/rehearsal archive/20200314/Life_202003014_v1.mp3,11.196586608886719,4.890904761904762
11471933,286.73224489795916,mp3,Sonica/audio/rehearsal archive/20200314/Life_202003014_v2.mp3,10.9404878616333,4.77887074829932
12438464,310.8845351473923,mp3,Sonica/audio/rehearsal archive/20200314/Loved_and_Lost_202003014v1.mp3,11.86224365234375,5.1814089191232044
12609827,315.19204081632654,mp3,Sonica/audio/rehearsal archive/20200314/Loved_and_Lost_202003014v2.mp3,12.025668144226074,5.253200680272109
13060178,326.44759637188207,mp3,Sonica/audio/rehearsal archive/20200314/Loved_and_Lost_202003014_v3.mp3,12.455156326293945,5.440793272864701
12274415,306.78532879818596,mp3,Sonica/audio/rehearsal archive/20200314/Maybe_20200314_v1.mp3,11.705794334411621,5.113088813303099
13622333,340.4855782312925,mp3,Sonica/audio/rehearsal archive/20200314/Never_Over_20200314_v1.mp3,12.9912691116333,5.674759637188208
4096,,mp3,Sonica/audio/rehearsal archive/20200502/._Bitch_20200502.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200502/._Descent_into_Blue_20200502.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200502/._Devil_in_Disguise_20200502.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200502/._Devil_in_Disguise_20200502a.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200502/._Easy_Highs_20200502.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200502/._Life_20200502.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200502/._Loved_and_Lost_20200502.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200502/._Never_Over_20200502.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200502/._Try_20200502.mp3,0.00390625,
10032064,250.73657596371882,mp3,Sonica/audio/rehearsal archive/20200502/Bitch_20200502.mp3,9.56732177734375,4.178942932728647
11470888,286.6967800453515,mp3,Sonica/audio/rehearsal archive/20200502/Descent_into_Blue_20200502.mp3,10.939491271972656,4.778279667422525
11880488,296.95560090702946,mp3,Sonica/audio/rehearsal archive/20200502/Devil_in_Disguise_20200502.mp3,11.330116271972656,4.949260015117158
11882578,297.0122448979592,mp3,Sonica/audio/rehearsal archive/20200502/Devil_in_Disguise_20200502a.mp3,11.332109451293945,4.950204081632653
9077027,226.8702947845805,mp3,Sonica/audio/rehearsal archive/20200502/Easy_Highs_20200502.mp3,8.656527519226074,3.7811715797430083
11622399,290.48503401360546,mp3,Sonica/audio/rehearsal archive/20200502/Life_20200502.mp3,11.083983421325684,4.841417233560091
13189746,329.6691383219955,mp3,Sonica/audio/rehearsal archive/20200502/Loved_and_Lost_20200502.mp3,12.57872200012207,5.494485638699925
11039346,275.9159410430839,mp3,Sonica/audio/rehearsal archive/20200502/Never_Over_20200502.mp3,10.52794075012207,4.598599017384731
6440750,160.95480725623582,mp3,Sonica/audio/rehearsal archive/20200502/Try_20200502.mp3,6.142377853393555,2.682580120937264
4096,,mp3,Sonica/audio/rehearsal archive/20200516/._Afternoon_Sun_DEMO.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200516/._Bitch_20200516.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200516/._Descent_into_Blue_20200516.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200516/._Devil_in_Disguise_20200516.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200516/._Easy_Highs_20200516.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200516/._Insane_20200516.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200516/._Life_202005016.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200516/._Loved_and_Lost_20200516.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200516/._Never_Over_20200516.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200516/._Try_20200516.mp3,0.00390625,
7246411,181.1330612244898,mp3,Sonica/audio/rehearsal archive/20200516/Afternoon_Sun_DEMO.mp3,6.9107160568237305,3.018884353741497
11309974,282.6812244897959,mp3,Sonica/audio/rehearsal archive/20200516/Bitch_20200516.mp3,10.786031723022461,4.711353741496598
12089468,302.17786848072564,mp3,Sonica/audio/rehearsal archive/20200516/Descent_into_Blue_20200516.mp3,11.529415130615234,5.036297808012094
12199182,304.907641723356,mp3,Sonica/audio/rehearsal archive/20200516/Devil_in_Disguise_20200516.mp3,11.63404655456543,5.0817940287226
9494986,237.31750566893425,mp3,Sonica/audio/rehearsal archive/20200516/Easy_Highs_20200516.mp3,9.055124282836914,3.9552917611489042
11478203,286.8769387755102,mp3,Sonica/audio/rehearsal archive/20200516/Insane_20200516.mp3,10.946467399597168,4.78128231292517
11366399,284.0999546485261,mp3,Sonica/audio/rehearsal archive/20200516/Life_202005016.mp3,10.839842796325684,4.734999244142101
13652635,341.25673469387755,mp3,Sonica/audio/rehearsal archive/20200516/Loved_and_Lost_20200516.mp3,13.020167350769043,5.687612244897959
13372603,334.23687074829934,mp3,Sonica/audio/rehearsal archive/20200516/Never_Over_20200516.mp3,12.753108024597168,5.570614512471655
10420766,260.44727891156464,mp3,Sonica/audio/rehearsal archive/20200516/Try_20200516.mp3,9.938016891479492,4.34078798185941
4096,,mp3,Sonica/audio/rehearsal archive/20200523/._Afternoon_Sun_DEMO.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200523/._Bitch_20200523.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200523/._Descent_into_Blue_20200523.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200523/._Devil_in_Disguise_20200523.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200523/._Easy_Highs_20200523.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200523/._Insane_20200523.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200523/._Life_202005016.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200523/._Loved_and_Lost_20200523.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200523/._Never_Over_20200523.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200523/._Try_20200523.mp3,0.00390625,
7246411,181.1330612244898,mp3,Sonica/audio/rehearsal archive/20200523/Afternoon_Sun_DEMO.mp3,6.9107160568237305,3.018884353741497
10836635,270.85326530612247,mp3,Sonica/audio/rehearsal archive/20200523/Bitch_20200523.mp3,10.334620475769043,4.514221088435375
13188701,329.6516326530612,mp3,Sonica/audio/rehearsal archive/20200523/Descent_into_Blue_20200523.mp3,12.577725410461426,5.49419387755102
11389386,284.6738321995465,mp3,Sonica/audio/rehearsal archive/20200523/Devil_in_Disguise_20200523.mp3,10.861764907836914,4.744563869992442
9765615,244.08095238095237,mp3,Sonica/audio/rehearsal archive/20200523/Easy_Highs_20200523.mp3,9.313216209411621,4.068015873015873
12494888,312.3161678004535,mp3,Sonica/audio/rehearsal archive/20200523/Insane_20200523.mp3,11.916053771972656,5.205269463340892
11366399,284.0999546485261,mp3,Sonica/audio/rehearsal archive/20200523/Life_202005016.mp3,10.839842796325684,4.734999244142101
13036146,325.8428798185941,mp3,Sonica/audio/rehearsal archive/20200523/Loved_and_Lost_20200523.mp3,12.43223762512207,5.430714663643235
13394546,334.7895238095238,mp3,Sonica/audio/rehearsal archive/20200523/Never_Over_20200523.mp3,12.77403450012207,5.579825396825397
11089501,277.1600680272109,mp3,Sonica/audio/rehearsal archive/20200523/Try_20200523.mp3,10.575772285461426,4.619334467120182
4096,,mp3,Sonica/audio/rehearsal archive/20200606/._Bitch_20200606.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200606/._Descent_into_Blue_20200606.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200606/._Devil_in_Disguise_20200606.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200606/._Easy_Highs_2020606.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200606/._Insane_20200606.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200606/._Loved_and_Lost_20200606.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200606/._Never_Over_20200606.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200606/._Try_20200606.mp3,0.00390625,
10292244,257.2457596371882,mp3,Sonica/audio/rehearsal archive/20200606/Bitch_20200606.mp3,9.815448760986328,4.28742932728647
12095737,302.3389342403628,mp3,Sonica/audio/rehearsal archive/20200606/Descent_into_Blue_20200606.mp3,11.535393714904785,5.03898223733938
11557615,288.87126984126985,mp3,Sonica/audio/rehearsal archive/20200606/Devil_in_Disguise_20200606.mp3,11.022200584411621,4.814521164021164
9241076,230.96024943310658,mp3,Sonica/audio/rehearsal archive/20200606/Easy_Highs_2020606.mp3,8.812976837158203,3.8493374905517763
11279672,281.9291609977324,mp3,Sonica/audio/rehearsal archive/20200606/Insane_20200606.mp3,10.757133483886719,4.698819349962207
12990170,324.68634920634923,mp3,Sonica/audio/rehearsal archive/20200606/Loved_and_Lost_20200606.mp3,12.388391494750977,5.4114391534391535
11803166,295.01820861678004,mp3,Sonica/audio/rehearsal archive/20200606/Never_Over_20200606.mp3,11.256376266479492,4.916970143613001
11608815,290.1599546485261,mp3,Sonica/audio/rehearsal archive/20200606/Try_20200606.mp3,11.071028709411621,4.835999244142101
4096,,mp3,Sonica/audio/rehearsal archive/20200613/._Afternoon_Sun_20200613.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200613/._Life_20200613.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200613/._Play_It_20200613.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200613/._Wait_for_Me_20200613.mp3,0.00390625,
8240064,205.94730158730158,mp3,Sonica/audio/rehearsal archive/20200613/Afternoon_Sun_20200613.mp3,7.85833740234375,3.432455026455026
8744750,218.5607709750567,mp3,Sonica/audio/rehearsal archive/20200613/Life_20200613.mp3,8.339643478393555,3.642679516250945
11303705,282.535873015873,mp3,Sonica/audio/rehearsal archive/20200613/Play_It_20200613.mp3,10.78005313873291,4.708931216931217
9792782,244.74172335600906,mp3,Sonica/audio/rehearsal archive/20200613/Wait_for_Me_20200613.mp3,9.33912467956543,4.079028722600151
4096,,mp3,Sonica/audio/rehearsal archive/20200620/._Bitch_20200620.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200620/._Descent_into_Blue_20200620.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200620/._Devil_in_Disguise_20200620.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200620/._Easy_Highs_2020620.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200620/._Insane_20200620.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200620/._Life_20200620.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200620/._Loved_and_Lost_20200620.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200620/._Never_Over_20200620.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200620/._Play_It_20200620.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200620/._Try_20200620.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200620/._Wait_for_Me_20200620.mp3,0.00390625,
10754088,268.78108843537416,mp3,Sonica/audio/rehearsal archive/20200620/Bitch_20200620.mp3,10.255897521972656,4.479684807256236
12309942,307.6954875283447,mp3,Sonica/audio/rehearsal archive/20200620/Descent_into_Blue_20200620.mp3,11.739675521850586,5.128258125472412
12153207,303.75768707482996,mp3,Sonica/audio/rehearsal archive/20200620/Devil_in_Disguise_20200620.mp3,11.590201377868652,5.062628117913833
9449011,236.15780045351474,mp3,Sonica/audio/rehearsal archive/20200620/Easy_Highs_2020620.mp3,9.011279106140137,3.935963340891912
10345533,258.57349206349204,mp3,Sonica/audio/rehearsal archive/20200620/Insane_20200620.mp3,9.8662691116333,4.3095582010582
7801207,194.9524036281179,mp3,Sonica/audio/rehearsal archive/20200620/Life_20200620.mp3,7.439810752868652,3.2492067271352982
14082088,351.9966439909297,mp3,Sonica/audio/rehearsal archive/20200620/Loved_and_Lost_20200620.mp3,13.429725646972656,5.866610733182162
12107231,302.62557823129254,mp3,Sonica/audio/rehearsal archive/20200620/Never_Over_20200620.mp3,11.546355247497559,5.0437596371882085
12588929,314.6498639455782,mp3,Sonica/audio/rehearsal archive/20200620/Play_It_20200620.mp3,12.005738258361816,5.24416439909297
10520031,262.92480725623585,mp3,Sonica/audio/rehearsal archive/20200620/Try_20200620.mp3,10.032683372497559,4.382080120937264
9807411,245.12696145124715,mp3,Sonica/audio/rehearsal archive/20200620/Wait_for_Me_20200620.mp3,9.353075981140137,4.085449357520786
4096,,mp3,Sonica/audio/rehearsal archive/20200620 Demo Recording/archive/._Bitch Mastered (old).mp3,0.00390625,
4096,,wav,Sonica/audio/rehearsal archive/20200620 Demo Recording/archive/._Bitch Mastered.wav,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200620 Demo Recording/archive/._Never Over Mastered (old).mp3,0.00390625,
4096,,wav,Sonica/audio/rehearsal archive/20200620 Demo Recording/archive/._Never Over Mastered.wav,0.00390625,
5630125,281.4,mp3,Sonica/audio/rehearsal archive/20200620 Demo Recording/archive/Bitch Mastered (old).mp3,5.369305610656738,4.6899999999999995
81024092,,wav,Sonica/audio/rehearsal archive/20200620 Demo Recording/archive/Bitch Mastered.wav,77.27059555053711,
6486930,324.24,mp3,Sonica/audio/rehearsal archive/20200620 Demo Recording/archive/Never Over Mastered (old).mp3,6.186418533325195,5.404
93362012,,wav,Sonica/audio/rehearsal archive/20200620 Demo Recording/archive/Never Over Mastered.wav,89.03695297241211,
4096,,mp3,Sonica/audio/rehearsal archive/20200620 Demo Recording/Mp3/._Bitch_Sonica.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200620 Demo Recording/Mp3/._Descend_into_Blue_Sonica.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200620 Demo Recording/Mp3/._Devil in Disguise Mastered.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200620 Demo Recording/Mp3/._Easy Highs Mastered.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200620 Demo Recording/Mp3/._Never_over_sonica.mp3,0.00390625,
5630183,281.4,mp3,Sonica/audio/rehearsal archive/20200620 Demo Recording/Mp3/Bitch_Sonica.mp3,5.36936092376709,4.6899999999999995
6590127,329.4,mp3,Sonica/audio/rehearsal archive/20200620 Demo Recording/Mp3/Descend_into_Blue_Sonica.mp3,6.284834861755371,5.489999999999999
5982457,299.016,mp3,Sonica/audio/rehearsal archive/20200620 Demo Recording/Mp3/Devil in Disguise Mastered.mp3,5.705315589904785,4.9836
4816530,240.72,mp3,Sonica/audio/rehearsal archive/20200620 Demo Recording/Mp3/Easy Highs Mastered.mp3,4.593400955200195,4.012
6486988,324.24,mp3,Sonica/audio/rehearsal archive/20200620 Demo Recording/Mp3/Never_over_sonica.mp3,6.186473846435547,5.404
4096,,mp3,Sonica/audio/rehearsal archive/20200620 Demo Recording/RWMix/._Bitch 20201003.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200620 Demo Recording/RWMix/._Easy Highs 20201003.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200620 Demo Recording/RWMix/._Easy HIghs 20201003_v2.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200620 Demo Recording/RWMix/._Never Over 20201003.mp3,0.00390625,
11112488,277.7556235827664,mp3,Sonica/audio/rehearsal archive/20200620 Demo Recording/RWMix/Bitch 20201003.mp3,10.597694396972656,4.629260393046107
9527378,238.12113378684808,mp3,Sonica/audio/rehearsal archive/20200620 Demo Recording/RWMix/Easy Highs 20201003.mp3,9.086015701293945,3.9686855631141347
9043591,226.0142857142857,mp3,Sonica/audio/rehearsal archive/20200620 Demo Recording/RWMix/Easy HIghs 20201003_v2.mp3,8.624640464782715,3.7669047619047618
12861648,321.4756462585034,mp3,Sonica/audio/rehearsal archive/20200620 Demo Recording/RWMix/Never Over 20201003.mp3,12.265823364257812,5.357927437641723
4096,,wav,Sonica/audio/rehearsal archive/20200620 Demo Recording/WAvs/._Bitch Mastered2.wav,0.00390625,
4096,,wav,Sonica/audio/rehearsal archive/20200620 Demo Recording/WAvs/._Descent Mastered.wav,0.00390625,
4096,,wav,Sonica/audio/rehearsal archive/20200620 Demo Recording/WAvs/._Devil in Disguise Mastered.wav,0.00390625,
4096,,wav,Sonica/audio/rehearsal archive/20200620 Demo Recording/WAvs/._Easy Highs Mastered.wav,0.00390625,
4096,,wav,Sonica/audio/rehearsal archive/20200620 Demo Recording/WAvs/._Never Over Mastered2.wav,0.00390625,
81024092,,wav,Sonica/audio/rehearsal archive/20200620 Demo Recording/WAvs/Bitch Mastered2.wav,77.27059555053711,
94848092,,wav,Sonica/audio/rehearsal archive/20200620 Demo Recording/WAvs/Descent Mastered.wav,90.45418930053711,
86096732,,wav,Sonica/audio/rehearsal archive/20200620 Demo Recording/WAvs/Devil in Disguise Mastered.wav,82.10824203491211,
69312092,,wav,Sonica/audio/rehearsal archive/20200620 Demo Recording/WAvs/Easy Highs Mastered.wav,66.10116195678711,
93362012,,wav,Sonica/audio/rehearsal archive/20200620 Demo Recording/WAvs/Never Over Mastered2.wav,89.03695297241211,
4096,,mp3,Sonica/audio/rehearsal archive/20200627/._Bitch_20200627.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200627/._Descent_into_Blue_20200627.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200627/._Devil_in_Disguise_20200627.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200627/._Easy_Highs_2020627.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200627/._Insane_20200627.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200627/._Life_20200627.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200627/._Loved_and_Lost_20200627.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200627/._Never_Over_20200627.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200627/._Play_It_20200627.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200627/._Try_20200627.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200627/._Wait_for_Me_20200627.mp3,0.00390625,
11313109,282.7567120181406,mp3,Sonica/audio/rehearsal archive/20200627/Bitch_20200627.mp3,10.789021492004395,4.71261186696901
10825142,270.55925170068025,mp3,Sonica/audio/rehearsal archive/20200627/Descent_into_Blue_20200627.mp3,10.323659896850586,4.509320861678004
11308929,282.6489569160998,mp3,Sonica/audio/rehearsal archive/20200627/Devil_in_Disguise_20200627.mp3,10.785035133361816,4.710815948601663
9318399,232.90049886621316,mp3,Sonica/audio/rehearsal archive/20200627/Easy_Highs_2020627.mp3,8.886717796325684,3.8816749811035525
10450023,261.1792970521542,mp3,Sonica/audio/rehearsal archive/20200627/Insane_20200627.mp3,9.96591854095459,4.35298828420257
8000782,199.95655328798185,mp3,Sonica/audio/rehearsal archive/20200627/Life_20200627.mp3,7.63014030456543,3.332609221466364
12539819,313.42764172335603,mp3,Sonica/audio/rehearsal archive/20200627/Loved_and_Lost_20200627.mp3,11.958903312683105,5.2237940287226
11897207,297.3718367346939,mp3,Sonica/audio/rehearsal archive/20200627/Never_Over_20200627.mp3,11.346060752868652,4.9561972789115645
11767640,294.13460317460317,mp3,Sonica/audio/rehearsal archive/20200627/Play_It_20200627.mp3,11.222496032714844,4.902243386243386
9935933,248.34514739229024,mp3,Sonica/audio/rehearsal archive/20200627/Try_20200627.mp3,9.4756441116333,4.139085789871504
9929664,248.1748752834467,mp3,Sonica/audio/rehearsal archive/20200627/Wait_for_Me_20200627.mp3,9.46966552734375,4.136247921390779
4096,,mp3,Sonica/audio/rehearsal archive/20200704/._Afternoon_Sun_20200704.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200704/._Bitch_20200704.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200704/._Descent_into_Blue_20200704.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200704/._Devil_in_Disguise_20200704.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200704/._Easy_Highs_2020704.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200704/._Insane_20200704.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200704/._Life_20200704.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200704/._Loved_and_Lost_20200704.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200704/._Never_Over_20200704.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200704/._Play_It_20200704.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200704/._Try_20200704.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200704/._Wait_for_Me_20200704.mp3,0.00390625,
9208684,230.15108843537416,mp3,Sonica/audio/rehearsal archive/20200704/Afternoon_Sun_20200704.mp3,8.782085418701172,3.8358514739229026
11005909,275.0855328798186,mp3,Sonica/audio/rehearsal archive/20200704/Bitch_20200704.mp3,10.496052742004395,4.58475888133031
11507460,287.6205442176871,mp3,Sonica/audio/rehearsal archive/20200704/Descent_into_Blue_20200704.mp3,10.974369049072266,4.793675736961451
11865860,296.5847845804989,mp3,Sonica/audio/rehearsal archive/20200704/Devil_in_Disguise_20200704.mp3,11.316165924072266,4.943079743008314
8907754,222.63138321995464,mp3,Sonica/audio/rehearsal archive/20200704/Easy_Highs_2020704.mp3,8.495096206665039,3.7105230536659106
10362252,258.9849206349206,mp3,Sonica/audio/rehearsal archive/20200704/Insane_20200704.mp3,9.882213592529297,4.316415343915343
8055117,201.31907029478458,mp3,Sonica/audio/rehearsal archive/20200704/Life_20200704.mp3,7.681958198547363,3.3553178382464095
13024652,325.5426530612245,mp3,Sonica/audio/rehearsal archive/20200704/Loved_and_Lost_20200704.mp3,12.421276092529297,5.425710884353742
11874219,296.80002267573695,mp3,Sonica/audio/rehearsal archive/20200704/Never_Over_20200704.mp3,11.324137687683105,4.946667044595616
11485517,287.0703401360544,mp3,Sonica/audio/rehearsal archive/20200704/Play_It_20200704.mp3,10.953442573547363,4.784505668934241
10413452,260.26249433106574,mp3,Sonica/audio/rehearsal archive/20200704/Try_20200704.mp3,9.931041717529297,4.3377082388510955
12113501,302.77149659863943,mp3,Sonica/audio/rehearsal archive/20200704/Wait_for_Me_20200704.mp3,11.552334785461426,5.046191609977324
4096,,mp3,Sonica/audio/rehearsal archive/20200725/._Afternoon_Sun_20200725.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200725/._Bitch_20200725.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200725/._Descent_into_Blue_20200725.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200725/._Devil_in_Disguise_20200725.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200725/._Easy_Highs_2020725.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200725/._Insane_20200725.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200725/._Life_20200725.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200725/._Loved_and_Lost_20200725.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200725/._Never_Over_20200725.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200725/._Play_It_20200725.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200725/._Try_20200725.mp3,0.00390625,
4096,,mp3,Sonica/audio/rehearsal archive/20200725/._Wait_for_Me_20200725.mp3,0.00390625,
10078040,251.8910657596372,mp3,Sonica/audio/rehearsal archive/20200725/Afternoon_Sun_20200725.mp3,9.611167907714844,4.198184429327287
11407150,285.10385487528345,mp3,Sonica/audio/rehearsal archive/20200725/Bitch_20200725.mp3,10.878705978393555,4.751730914588057
11628668,290.65637188208615,mp3,Sonica/audio/rehearsal archive/20200725/Descent_into_Blue_20200725.mp3,11.089962005615234,4.844272864701436
12013191,300.2704761904762,mp3,Sonica/audio/rehearsal archive/20200725/Devil_in_Disguise_20200725.mp3,11.456671714782715,5.004507936507936
9537827,238.37873015873015,mp3,Sonica/audio/rehearsal archive/20200725/Easy_Highs_2020725.mp3,9.095980644226074,3.972978835978836
10471966,261.73979591836735,mp3,Sonica/audio/rehearsal archive/20200725/Insane_20200725.mp3,9.986845016479492,4.3623299319727895
8522186,212.98263038548754,mp3,Sonica/audio/rehearsal archive/20200725/Life_20200725.mp3,8.127389907836914,3.5497105064247925
13161533,328.98072562358277,mp3,Sonica/audio/rehearsal archive/20200725/Loved_and_Lost_20200725.mp3,12.5518159866333,5.483012093726379
12144848,303.5596825396825,mp3,Sonica/audio/rehearsal archive/20200725/Never_Over_20200725.mp3,11.582229614257812,5.059328042328042
10634970,265.81172335600905,mp3,Sonica/audio/rehearsal archive/20200725/Play_It_20200725.mp3,10.142297744750977,4.430195389266817
10776031,269.33943310657594,mp3,Sonica/audio/rehearsal archive/20200725/Try_20200725.mp3,10.276823997497559,4.488990551776266
12551313,313.7236507936508,mp3,Sonica/audio/rehearsal archive/20200725/Wait_for_Me_20200725.mp3,11.969864845275879,5.228727513227513
4096,,mp3,Sonica/audio/rehearsal archive/20200801/._Afternoon_Sun_20200801.mp3,0.00390625,
